brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,low_light_defect_interaction,visual_complexity,clutter_score,log_furniture_density,is_wet_room,is_outdoor,location,scene_category,__description_text__,repair_cost_target
0.5195,0.2255,1.0,0.2496,0.0,0.0683,0.1904,2.3186,0.5659,2.0,0.0319,0.0,0.0,0.3647,0.01384779,0.047523840000000005,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100279.1
0.5798,0.2492,1.0,0.148,7.0,0.0576,0.2252,2.3186,0.5702,4.0,0.0631,6.0,31.9998,0.4081,0.02712038,0.0333296,13.0,3.496501500842054,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,167477.15
0.5594,0.2528,0.5975,0.0742,2.0,0.0239,0.1981,2.3186,0.5481,2.0,0.0184,0.0,0.0,0.5321,0.00831496,0.01469902,2.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,99068.14
0.4906,0.1983,0.7545,0.0878,5.0,0.009,0.2014,2.3186,0.5957,0.0,0.0563,3.0,15.9999,0.4532,0.022762090000000002,0.01768292,8.0,2.8332074616859737,0.0,1.0,backyard,swimming_pool/outdoor,room_type=backyard; scene=swimming_pool/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,123808.13
0.5011,0.2113,0.7484,0.1557,1.0,0.117,0.2073,2.3186,0.5783,2.0,0.0158,0.0,0.0,0.4565,0.0066628600000000005,0.032276610000000004,1.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,84210.53
0.6029,0.2678,1.0,0.1274,0.0,0.0619,0.1824,2.3186,0.5558,1.0,0.0326,0.0,0.0,0.4218,0.01448092,0.023237760000000003,0.0,0.0,0.0,1.0,backyard,porch,room_type=backyard; scene=porch; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,83266.98
0.3906,0.2351,1.0,0.2716,0.0,0.3443,0.212,2.3186,0.398,4.0,0.1245,0.0,0.0,0.3363,0.074949,0.0575792,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,129834.15
0.5163,0.2311,1.0,0.1937,0.0,0.0286,0.1689,2.3186,0.5525,0.0,0.04,0.0,0.0,0.3706,0.0179,0.032715930000000004,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,75975.45
0.5474,0.2756,1.0,0.148,6.0,0.0733,0.2101,2.3186,0.4966,1.0,0.0591,6.0,31.9998,0.3967,0.029750940000000003,0.0310948,12.0,3.496501500842054,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=furniture packed,150980.32
0.4203,0.2599,1.0,0.1745,9.0,0.1867,0.1911,2.3186,0.3815,1.0,0.0739,5.0,26.6665,0.3519,0.04570715,0.03334694999999999,14.0,3.320222295013958,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,140751.93
0.6315,0.266,1.0,0.1616,7.0,0.1232,0.1867,2.3186,0.5788,0.0,0.0546,7.0,37.3331,0.4326,0.02299752,0.030170719999999998,14.0,3.646313752720093,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,141648.29
0.5911,0.2311,0.7035,0.0655,0.0,0.0323,0.1737,2.3186,0.6091,0.0,0.0409,0.0,0.0,0.5155,0.01598781,0.01137735,0.0,0.0,0.0,1.0,backyard,swimming_pool/outdoor,room_type=backyard; scene=swimming_pool/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,84305.48
0.423,0.2356,0.6446,0.1415,4.0,0.0063,0.1931,2.3186,0.443,0.0,0.0377,4.0,21.3332,0.4482,0.020998899999999997,0.027323649999999998,8.0,3.1060743605557812,0.0,1.0,backyard,porch,room_type=backyard; scene=porch; condition=low defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,127324.63
0.5878,0.2344,1.0,0.1756,7.0,0.0387,0.1948,2.3186,0.6012,2.0,0.0799,6.0,31.9998,0.4039,0.03186412,0.03420688,13.0,3.496501500842054,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,155583.99
0.6348,0.2539,0.6467,0.0989,0.0,0.0107,0.177,2.3186,0.6,0.0,0.0354,0.0,0.0,0.5412,0.01416,0.017505299999999998,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,75914.01
0.5021,0.2256,1.0,0.1511,6.0,0.2451,0.2464,2.3186,0.5507,2.0,0.0389,5.0,26.6665,0.3951,0.01747777,0.03723104000000001,11.0,3.320222295013958,0.0,1.0,backyard,shed,room_type=backyard; scene=shed; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,133516.17
0.4951,0.3819,1.0,0.126,6.0,0.023,0.1647,2.3186,0.2286,1.0,0.1186,4.0,21.3332,0.3752,0.09148803999999999,0.020752200000000002,10.0,3.1060743605557812,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,173445.49
0.4504,0.2348,1.0,0.1913,0.0,0.0405,0.2016,2.3186,0.4786,0.0,0.0422,0.0,0.0,0.346,0.02200308,0.03856608,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,85660.56
0.4618,0.2286,1.0,0.2298,1.0,0.3058,0.1837,2.33,0.5051,1.0,0.0547,1.0,6.006,0.3694,0.02707103,0.04221426,2.0,1.946766924775295,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,121141.98
0.5009,0.2165,0.7886,0.1436,4.0,0.0006,0.2094,2.33,0.5679,1.0,0.0642,0.0,0.0,0.4351,0.02774082,0.03006984,4.0,0.0,0.0,1.0,backyard,hayfield,room_type=backyard; scene=hayfield; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,95693.06
0.5437,0.2144,1.0,0.1739,0.0,0.0441,0.2309,2.3186,0.6057,1.0,0.0694,0.0,0.0,0.3871,0.02736442,0.040153509999999996,0.0,0.0,0.0,1.0,backyard,hunting_lodge/outdoor,room_type=backyard; scene=hunting_lodge/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,102160.28
0.7395,0.2443,0.3341,0.0631,2.0,0.0867,0.16,2.3186,0.6696,0.0,0.0103,0.0,0.0,0.6916,0.0034031200000000004,0.010096,2.0,0.0,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,66783.61
0.5009,0.228,1.0,0.2034,2.0,0.0824,0.2279,2.3186,0.5448,0.0,0.0567,0.0,0.0,0.3679,0.025809840000000004,0.04635486,2.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,95521.86
0.5358,0.2439,1.0,0.1465,16.0,0.0138,0.2232,2.3186,0.5447,3.0,0.0915,16.0,85.3329,0.3864,0.04165995,0.0326988,32.0,4.458210753713812,0.0,1.0,backyard,porch,room_type=backyard; scene=porch; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,170534.79
0.6427,0.2076,1.0,0.1407,0.0,0.1454,0.1996,2.3186,0.6769,0.0,0.046,0.0,0.0,0.4435,0.014862600000000002,0.02808372,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,79996.76
0.5721,0.2535,1.0,0.1628,0.0,0.3014,0.2162,2.3186,0.5569,1.0,0.0803,0.0,0.0,0.4264,0.035580930000000004,0.035197360000000004,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,108331.48
0.4556,0.247,1.0,0.2031,5.0,0.2217,0.2064,2.3186,0.4578,0.0,0.1137,5.0,26.6665,0.3638,0.06164814,0.04191984,10.0,3.320222295013958,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,164951.17
0.5644,0.265,1.0,0.1376,8.0,0.0214,0.2105,2.3186,0.5304,3.0,0.0566,8.0,42.6664,0.4004,0.02657936,0.0289648,16.0,3.7765789276441657,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,144673.9
0.542,0.1811,0.5115,0.0996,0.0,0.0017,0.1764,2.3186,0.6659,0.0,0.0109,0.0,0.0,0.5436,0.0036416899999999995,0.01756944,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,51159.48
0.4431,0.2911,0.5372,0.0724,0.0,0.1212,0.1625,2.3186,0.3431,0.0,0.0261,0.0,0.0,0.5137,0.01714509,0.011765000000000001,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,84588.95
0.4132,0.1528,0.3575,0.1036,0.0,0.2194,0.1842,2.3186,0.6303,0.0,0.0259,0.0,0.0,0.5593,0.00957523,0.01908312,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,64540.85
0.6436,0.2991,0.3103,0.06,0.0,0.0026,0.1591,2.3186,0.5353,1.0,0.0159,0.0,0.0,0.6526,0.0073887300000000005,0.009545999999999999,0.0,0.0,0.0,1.0,backyard,driveway,room_type=backyard; scene=driveway; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,68828.28
0.4408,0.1978,1.0,0.2475,0.0,0.0169,0.1999,2.3059,0.5513,1.0,0.0623,0.0,0.0,0.3285,0.02795401,0.04947525,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,94060.61
0.547,0.2054,1.0,0.1941,7.0,0.0151,0.2204,2.33,0.6245,3.0,0.0923,6.0,36.0358,0.3815,0.03465864999999999,0.04277964,13.0,3.6118850124200157,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,167943.59
0.7088,0.3382,0.2935,0.0241,0.0,0.3232,0.1087,2.3186,0.5229,1.0,0.0046,0.0,0.0,0.723,0.0021946599999999998,0.00261967,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,83729.84
0.4409,0.3141,0.5121,0.0496,2.0,0.0535,0.1419,2.3186,0.2876,0.0,0.0405,1.0,5.3333,0.5181,0.028852199999999998,0.007038239999999999,3.0,1.8458214273265856,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,103734.76
0.5654,0.2562,0.3191,0.0592,2.0,0.0059,0.1499,2.3186,0.5469,0.0,0.0514,0.0,0.0,0.6192,0.02328934,0.008874080000000001,2.0,0.0,0.0,1.0,backyard,athletic_field/outdoor,room_type=backyard; scene=athletic_field/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,76777.67
0.6458,0.2392,1.0,0.1755,0.0,0.3749,0.1839,2.3186,0.6297,0.0,0.0333,0.0,0.0,0.4607,0.01233099,0.032274449999999996,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,78645.65
0.4849,0.2557,1.0,0.1528,0.0,0.2315,0.2172,2.3186,0.4727,0.0,0.0498,0.0,0.0,0.3865,0.026259539999999998,0.03318816,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,96337.02
0.5913,0.3108,0.7508,0.0535,0.0,0.0531,0.1722,2.3186,0.4744,0.0,0.0405,0.0,0.0,0.5059,0.021286800000000005,0.009212699999999999,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,93979.19
0.5209,0.2477,0.9835,0.1086,0.0,0.2713,0.2186,2.3186,0.5245,2.0,0.0242,0.0,0.0,0.4187,0.011507100000000001,0.02373996,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,110170.21
0.4753,0.253,0.4222,0.0571,1.0,0.0069,0.1843,2.3186,0.4678,0.0,0.0249,0.0,0.0,0.5527,0.01325178,0.01052353,1.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,79879.79
0.5952,0.2508,0.6631,0.084,0.0,0.1019,0.2002,2.3186,0.5787,0.0,0.0581,0.0,0.0,0.5326,0.02447753,0.0168168,0.0,0.0,0.0,1.0,backyard,garage/outdoor,room_type=backyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,90988.04
0.5329,0.2569,1.0,0.1708,0.0,0.0021,0.2115,2.3186,0.5179,0.0,0.0201,0.0,0.0,0.3792,0.00969021,0.0361242,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,72178.87
0.4093,0.1957,1.0,0.1798,0.0,0.0198,0.1732,2.3186,0.522,1.0,0.0299,0.0,0.0,0.3298,0.0142922,0.031141359999999996,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,94063.88
0.5061,0.2165,1.0,0.1814,0.0,0.0003,0.2295,2.33,0.5721,2.0,0.0455,0.0,0.0,0.3662,0.019469449999999996,0.0416313,0.0,0.0,0.0,1.0,backyard,garage/outdoor,room_type=backyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100623.82
0.4705,0.2873,1.0,0.1861,3.0,0.3825,0.1999,2.3186,0.3893,1.0,0.098,0.0,0.0,0.3892,0.0598486,0.037201389999999994,3.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,113051.94
0.4832,0.1728,0.9014,0.1632,0.0,0.2126,0.1835,2.3186,0.6423,1.0,0.0468,0.0,0.0,0.4115,0.016740360000000003,0.0299472,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,83248.87
0.3374,0.2543,1.0,0.1597,2.0,0.0144,0.1718,2.3186,0.2462,1.0,0.0806,1.0,5.3333,0.3044,0.06075628,0.027436460000000003,3.0,1.8458214273265856,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,133290.27
0.4281,0.2714,1.0,0.0951,1.0,0.2277,0.2022,2.3186,0.3661,1.0,0.0423,0.0,0.0,0.375,0.02681397,0.019229219999999998,1.0,0.0,0.0,1.0,backyard,garage/outdoor,room_type=backyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,93099.44
0.5627,0.2298,0.6683,0.1055,6.0,0.0338,0.2135,2.3186,0.5917,1.0,0.0258,6.0,31.9998,0.5069,0.010534139999999999,0.02252425,12.0,3.496501500842054,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=furniture packed,124702.82
0.4985,0.25,0.5735,0.1019,0.0,0.3236,0.2006,2.3186,0.4985,0.0,0.0373,0.0,0.0,0.5393,0.018705950000000002,0.02044114,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,92309.29
0.7066,0.2734,1.0,0.1135,0.0,0.1539,0.193,2.3186,0.6131,1.0,0.0825,0.0,0.0,0.4753,0.03191925,0.0219055,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,77913.9
0.4955,0.2954,1.0,0.2229,2.0,0.5477,0.1932,2.3186,0.4038,1.0,0.0484,1.0,5.3333,0.4084,0.028856080000000003,0.043064279999999996,3.0,1.8458214273265856,0.0,1.0,backyard,lawn,room_type=backyard; scene=lawn; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,122762.7
0.5258,0.2512,1.0,0.224,6.0,0.0263,0.2147,2.3186,0.5221,1.0,0.1702,5.0,26.6665,0.3681,0.08133858,0.0480928,11.0,3.320222295013958,0.0,1.0,backyard,roof_garden,room_type=backyard; scene=roof_garden; condition=high defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,160789.3
0.4595,0.2816,1.0,0.0974,0.0,0.1428,0.1554,2.3186,0.3871,1.0,0.094,0.0,0.0,0.3786,0.0576126,0.01513596,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,94212.65
0.5147,0.2711,1.0,0.1303,0.0,0.0051,0.1858,2.3186,0.4733,0.0,0.0167,0.0,0.0,0.3803,0.008795889999999999,0.02420974,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,88856.66
0.5409,0.1783,1.0,0.1797,0.0,0.0047,0.2091,2.33,0.6705,0.0,0.0501,0.0,0.0,0.3809,0.01650795,0.03757527,0.0,0.0,0.0,1.0,backyard,field/cultivated,room_type=backyard; scene=field/cultivated; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,86536.59
0.4551,0.2718,0.5338,0.0838,1.0,0.1444,0.1619,2.3186,0.4029,0.0,0.0297,1.0,5.3333,0.5196,0.01773387,0.01356722,2.0,1.8458214273265856,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,110718.77
0.5356,0.2625,0.5828,0.0662,1.0,0.1871,0.1801,2.3186,0.5099,0.0,0.0312,1.0,5.3333,0.5449,0.015291119999999998,0.01192262,2.0,1.8458214273265856,0.0,1.0,backyard,garage/outdoor,room_type=backyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,95568.04
0.4485,0.25,0.7265,0.0463,2.0,0.0,0.1582,2.3186,0.4427,0.0,0.0875,1.0,5.3333,0.4522,0.04876375,0.00732466,3.0,1.8458214273265856,0.0,1.0,backyard,server_room,room_type=backyard; scene=server_room; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,128760.32
0.5558,0.2449,1.0,0.1206,1.0,0.0225,0.1979,2.3186,0.5593,1.0,0.0388,0.0,0.0,0.4004,0.01709916,0.023866739999999997,1.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,85650.58
0.6367,0.2818,0.567,0.0714,1.0,0.1485,0.1741,2.3186,0.5573,1.0,0.0264,0.0,0.0,0.5851,0.01168728,0.012430740000000001,1.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,76360.97
0.5787,0.2106,1.0,0.2182,0.0,0.0492,0.2429,2.3186,0.6361,0.0,0.079,0.0,0.0,0.3927,0.0287481,0.053000780000000004,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,89205.32
0.5576,0.1989,0.7623,0.1017,1.0,0.0617,0.1994,2.3186,0.6434,0.0,0.0811,1.0,5.3333,0.4802,0.028920260000000003,0.02027898,2.0,1.8458214273265856,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,106873.11
0.5238,0.2579,1.0,0.2804,0.0,0.041,0.1899,2.3186,0.5077,2.0,0.0928,0.0,0.0,0.3576,0.045685439999999994,0.05324796,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,124901.81
0.6536,0.191,1.0,0.1507,0.0,0.1577,0.1881,2.3186,0.7078,1.0,0.0644,0.0,0.0,0.4471,0.01881768,0.028346669999999997,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=good lighting; clutter=low clutter; furnishing=minimal furniture,91910.79
0.6166,0.2209,1.0,0.2189,0.0,0.3002,0.218,2.3186,0.6416,2.0,0.0344,0.0,0.0,0.4329,0.012328960000000002,0.047720200000000004,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,105751.51
