filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,predicted_repair_cost,predicted_repair_cost_label,predicted_repair
backyard (41).jpg,backyard,garage/outdoor,0.5061,0.2165,1.0,0.1814,0,0.0003,0.2295,2.33,0.5721,2,0.0455,0,0.0,0.3662,99072.4,99 072 RUB,Косметический
backyard (410).jpg,backyard,yard,0.4705,0.2873,1.0,0.1861,3,0.3825,0.1999,2.3186,0.3893,1,0.098,0,0.0,0.3892,108828.94,108 829 RUB,Косметический
backyard (411).jpg,backyard,yard,0.4832,0.1728,0.9014,0.1632,0,0.2126,0.1835,2.3186,0.6423,1,0.0468,0,0.0,0.4115,87959.77,87 960 RUB,Без ремонта
backyard (412).jpg,backyard,yard,0.3374,0.2543,1.0,0.1597,2,0.0144,0.1718,2.3186,0.2462,1,0.0806,1,5.3333,0.3044,125481.65,125 482 RUB,Косметический
backyard (413).jpg,backyard,garage/outdoor,0.4281,0.2714,1.0,0.0951,1,0.2277,0.2022,2.3186,0.3661,1,0.0423,0,0.0,0.375,96343.09,96 343 RUB,Косметический
backyard (414).jpg,backyard,patio,0.5627,0.2298,0.6683,0.1055,6,0.0338,0.2135,2.3186,0.5917,1,0.0258,6,31.9998,0.5069,129207.37,129 207 RUB,Косметический
backyard (415).jpg,backyard,yard,0.4985,0.25,0.5735,0.1019,0,0.3236,0.2006,2.3186,0.4985,0,0.0373,0,0.0,0.5393,84046.18,84 046 RUB,Без ремонта
backyard (416).jpg,backyard,yard,0.7066,0.2734,1.0,0.1135,0,0.1539,0.193,2.3186,0.6131,1,0.0825,0,0.0,0.4753,86048.98,86 049 RUB,Без ремонта
backyard (417).jpg,backyard,lawn,0.4955,0.2954,1.0,0.2229,2,0.5477,0.1932,2.3186,0.4038,1,0.0484,1,5.3333,0.4084,115176.85,115 177 RUB,Косметический
backyard (418).jpg,backyard,roof_garden,0.5258,0.2512,1.0,0.224,6,0.0263,0.2147,2.3186,0.5221,1,0.1702,5,26.6665,0.3681,161764.14,161 764 RUB,Косметический
backyard (419).jpg,backyard,manufactured_home,0.4595,0.2816,1.0,0.0974,0,0.1428,0.1554,2.3186,0.3871,1,0.094,0,0.0,0.3786,112921.94,112 922 RUB,Косметический
backyard (42).jpeg,backyard,yard,0.5147,0.2711,1.0,0.1303,0,0.0051,0.1858,2.3186,0.4733,0,0.0167,0,0.0,0.3803,87782.81,87 783 RUB,Без ремонта
backyard (42).jpg,backyard,field/cultivated,0.5409,0.1783,1.0,0.1797,0,0.0047,0.2091,2.33,0.6705,0,0.0501,0,0.0,0.3809,84174.27,84 174 RUB,Без ремонта
backyard (420).jpg,backyard,manufactured_home,0.4551,0.2718,0.5338,0.0838,1,0.1444,0.1619,2.3186,0.4029,0,0.0297,1,5.3333,0.5196,107265.83,107 266 RUB,Косметический
backyard (421).jpg,backyard,garage/outdoor,0.5356,0.2625,0.5828,0.0662,1,0.1871,0.1801,2.3186,0.5099,0,0.0312,1,5.3333,0.5449,97981.6,97 982 RUB,Косметический
backyard (422).jpg,backyard,server_room,0.4485,0.25,0.7265,0.0463,2,0.0,0.1582,2.3186,0.4427,0,0.0875,1,5.3333,0.4522,122657.86,122 658 RUB,Косметический
backyard (423).jpg,backyard,manufactured_home,0.5558,0.2449,1.0,0.1206,1,0.0225,0.1979,2.3186,0.5593,1,0.0388,0,0.0,0.4004,89574.56,89 575 RUB,Без ремонта
backyard (424).jpg,backyard,manufactured_home,0.6367,0.2818,0.567,0.0714,1,0.1485,0.1741,2.3186,0.5573,1,0.0264,0,0.0,0.5851,84186.3,84 186 RUB,Без ремонта
backyard (425).jpg,backyard,yard,0.5787,0.2106,1.0,0.2182,0,0.0492,0.2429,2.3186,0.6361,0,0.079,0,0.0,0.3927,92461.86,92 462 RUB,Косметический
backyard (426).jpg,backyard,yard,0.5576,0.1989,0.7623,0.1017,1,0.0617,0.1994,2.3186,0.6434,0,0.0811,1,5.3333,0.4802,102056.4,102 056 RUB,Косметический
backyard (427).jpg,backyard,yard,0.5238,0.2579,1.0,0.2804,0,0.041,0.1899,2.3186,0.5077,2,0.0928,0,0.0,0.3576,120080.36,120 080 RUB,Косметический
backyard (428).jpg,backyard,yard,0.6536,0.191,1.0,0.1507,0,0.1577,0.1881,2.3186,0.7078,1,0.0644,0,0.0,0.4471,91544.23,91 544 RUB,Косметический
backyard (429).jpg,backyard,yard,0.6166,0.2209,1.0,0.2189,0,0.3002,0.218,2.3186,0.6416,2,0.0344,0,0.0,0.4329,103128.43,103 128 RUB,Косметический
backyard (43).jpeg,backyard,garage/outdoor,0.5176,0.2843,0.7668,0.0677,0,0.2921,0.1674,2.3186,0.4507,1,0.0241,0,0.0,0.4927,89329.44,89 329 RUB,Без ремонта
backyard (43).jpg,backyard,yard,0.5963,0.2488,1.0,0.1694,0,0.1511,0.1922,2.3186,0.5827,1,0.0097,0,0.0,0.4197,84633.46,84 633 RUB,Без ремонта
backyard (430).jpg,backyard,yard,0.5052,0.2705,1.0,0.2313,0,0.2379,0.2031,2.3186,0.4644,2,0.0959,0,0.0,0.3796,120187.65,120 188 RUB,Косметический
backyard (431).jpg,backyard,swimming_pool/outdoor,0.5688,0.2616,1.0,0.2222,1,0.1708,0.1987,2.3186,0.5401,0,0.0633,1,5.3333,0.4002,109195.39,109 195 RUB,Косметический
backyard (433).jpg,backyard,yard,0.5464,0.2027,0.5617,0.153,1,0.0426,0.201,2.3186,0.6291,1,0.0294,0,0.0,0.5237,87937.22,87 937 RUB,Без ремонта
backyard (434).jpg,backyard,yard,0.5576,0.2694,1.0,0.1231,2,0.1474,0.1915,2.3186,0.5169,0,0.0458,1,5.3333,0.4132,104327.21,104 327 RUB,Косметический
backyard (435).jpg,backyard,shed,0.6377,0.2527,1.0,0.1213,0,0.1226,0.204,2.3186,0.6038,0,0.0302,0,0.0,0.4431,80765.68,80 766 RUB,Без ремонта
backyard (436).jpg,backyard,yard,0.5376,0.245,1.0,0.2805,4,0.4195,0.212,2.3186,0.5443,1,0.0907,3,15.9999,0.4009,143004.41,143 004 RUB,Косметический
backyard (437).jpg,backyard,garage/outdoor,0.7205,0.1721,1.0,0.2029,0,0.0152,0.2084,2.3186,0.7611,1,0.023,0,0.0,0.4491,85413.78,85 414 RUB,Без ремонта
backyard (438).jpg,backyard,manufactured_home,0.4679,0.1291,0.7189,0.1268,0,0.2653,0.1733,2.3186,0.724,0,0.0311,0,0.0,0.4727,75388.86,75 389 RUB,Без ремонта
backyard (439).jpg,backyard,yard,0.6207,0.2172,0.6067,0.1177,0,0.3405,0.1967,2.3186,0.6501,0,0.0286,0,0.0,0.5768,79611.82,79 612 RUB,Без ремонта
backyard (44).jpeg,backyard,manufactured_home,0.4914,0.2707,1.0,0.1779,0,0.01,0.2063,2.3186,0.4492,1,0.0622,0,0.0,0.362,101443.09,101 443 RUB,Косметический
backyard (44).jpg,backyard,manufactured_home,0.5497,0.2772,1.0,0.1026,0,0.0048,0.1687,2.3186,0.4958,0,0.0435,0,0.0,0.3999,91426.68,91 427 RUB,Косметический
backyard (440).jpg,backyard,patio,0.4722,0.2891,1.0,0.1538,15,0.1041,0.2104,2.3186,0.3877,0,0.0657,12,63.9997,0.3685,162120.04,162 120 RUB,Косметический
backyard (441).jpg,backyard,yard,0.4867,0.2786,1.0,0.2751,2,0.1123,0.2039,2.3186,0.4275,2,0.2459,2,10.6666,0.3509,159352.15,159 352 RUB,Косметический
backyard (442).jpg,backyard,manufactured_home,0.5939,0.2046,0.6589,0.1292,0,0.0018,0.207,2.3186,0.6555,0,0.037,0,0.0,0.5142,83023.23,83 023 RUB,Без ремонта
backyard (443).jpg,backyard,manufactured_home,0.563,0.2153,1.0,0.1749,0,0.0306,0.201,2.3186,0.6177,1,0.0673,0,0.0,0.3933,96711.55,96 712 RUB,Косметический
backyard (444).jpg,backyard,manufactured_home,0.4295,0.255,0.4128,0.0545,0,0.0973,0.1922,2.3186,0.4063,1,0.0422,0,0.0,0.5468,95457.18,95 457 RUB,Косметический
backyard (445).jpg,backyard,porch,0.5083,0.2234,0.7792,0.1136,6,0.044,0.2114,2.3186,0.5604,2,0.0455,3,15.9999,0.4512,138703.76,138 704 RUB,Косметический
backyard (446).jpg,backyard,beach_house,0.5001,0.2595,1.0,0.2083,0,0.2541,0.2278,2.3186,0.4812,0,0.0201,0,0.0,0.3838,88501.56,88 502 RUB,Без ремонта
backyard (447).jpg,backyard,manufactured_home,0.5672,0.2596,1.0,0.1377,3,0.0105,0.2144,2.3186,0.5422,1,0.0377,2,10.6666,0.4004,122235.93,122 236 RUB,Косметический
backyard (448).jpg,backyard,yard,0.5249,0.3143,0.6179,0.0782,9,0.2752,0.171,2.3186,0.4012,2,0.0163,3,15.9999,0.5365,149271.47,149 271 RUB,Косметический
backyard (449).jpg,backyard,porch,0.4746,0.2743,0.8486,0.1519,1,0.0253,0.2101,2.3186,0.4221,0,0.0728,1,5.3333,0.4074,115364.92,115 365 RUB,Косметический
backyard (45).jpeg,backyard,yard,0.463,0.239,1.0,0.2631,1,0.2129,0.2012,2.33,0.4837,2,0.0289,0,0.0,0.3538,104693.34,104 693 RUB,Косметический
backyard (45).jpg,backyard,swimming_pool/outdoor,0.4886,0.2558,1.0,0.2286,6,0.0226,0.216,2.3097,0.4764,3,0.0886,6,32.0854,0.352,166872.88,166 873 RUB,Косметический
backyard (450).jpg,backyard,yard,0.6748,0.2248,1.0,0.1662,5,0.4567,0.1899,2.3186,0.6669,0,0.0255,5,26.6665,0.4823,122175.32,122 175 RUB,Косметический
backyard (451).jpg,backyard,lawn,0.6055,0.2584,1.0,0.171,1,0.3196,0.2002,2.3186,0.5732,1,0.0704,0,0.0,0.4399,94626.24,94 626 RUB,Косметический
backyard (452).jpg,backyard,yard,0.6257,0.3052,1.0,0.1611,1,0.1522,0.1695,2.3186,0.5123,2,0.1243,0,0.0,0.4333,117506.38,117 506 RUB,Косметический
backyard (453).jpg,backyard,corridor,0.5433,0.2311,1.0,0.1782,0,0.0614,0.192,2.3186,0.5747,0,0.0279,0,0.0,0.3878,82761.87,82 762 RUB,Без ремонта
backyard (454).jpg,backyard,porch,0.5437,0.2604,1.0,0.1684,1,0.0442,0.2002,2.3186,0.5211,1,0.1574,0,0.0,0.3882,115866.67,115 867 RUB,Косметический
backyard (455).jpg,backyard,yard,0.4906,0.3147,0.7994,0.078,0,0.4413,0.161,2.3186,0.3584,0,0.0381,0,0.0,0.4849,94952.35,94 952 RUB,Косметический
backyard (456).jpg,backyard,manufactured_home,0.5597,0.2803,0.7346,0.0875,7,0.2571,0.1734,2.3186,0.4992,0,0.0463,4,21.3332,0.5117,132825.84,132 826 RUB,Косметический
backyard (457).jpg,backyard,hunting_lodge/outdoor,0.5063,0.2163,1.0,0.1589,1,0.0971,0.213,2.3186,0.5727,0,0.0394,0,0.0,0.3804,86772.32,86 772 RUB,Без ремонта
backyard (459).jpg,backyard,farm,0.6229,0.2307,0.4973,0.0766,0,0.0042,0.1665,2.3186,0.6297,0,0.0101,0,0.0,0.5851,64872.78,64 873 RUB,Без ремонта
backyard (46).jpeg,backyard,yard,0.403,0.2673,1.0,0.2705,0,0.2317,0.2023,2.3186,0.3368,2,0.079,0,0.0,0.3303,117309.23,117 309 RUB,Косметический
backyard (460).jpg,backyard,hunting_lodge/outdoor,0.4903,0.2763,1.0,0.2366,1,0.2397,0.2029,2.3186,0.4365,0,0.1392,0,0.0,0.3728,114340.93,114 341 RUB,Косметический
backyard (461).jpg,backyard,yard,0.4186,0.2654,1.0,0.1895,0,0.0334,0.1704,2.3186,0.366,0,0.1104,0,0.0,0.3329,104033.97,104 034 RUB,Косметический
backyard (462).jpg,backyard,yard,0.6274,0.2758,0.5745,0.0855,0,0.0377,0.165,2.3186,0.5603,0,0.0349,0,0.0,0.5653,79233.67,79 234 RUB,Без ремонта
backyard (463).jpg,backyard,yard,0.6481,0.2474,0.6442,0.1175,0,0.0422,0.1863,2.3186,0.6184,0,0.0152,0,0.0,0.5467,77225.19,77 225 RUB,Без ремонта
backyard (464).jpg,backyard,yard,0.4977,0.2989,1.0,0.2384,0,0.1068,0.2193,2.3186,0.3995,0,0.0844,0,0.0,0.3621,111748.45,111 748 RUB,Косметический
backyard (465).jpg,backyard,hunting_lodge/outdoor,0.4804,0.2667,1.0,0.1718,3,0.2252,0.2147,2.3186,0.4449,0,0.0554,2,10.6666,0.3803,122531.93,122 532 RUB,Косметический
backyard (466).jpg,backyard,courtyard,0.4763,0.2448,0.6924,0.1048,6,0.0959,0.2023,2.3186,0.4861,0,0.0747,3,15.9999,0.4714,132796.2,132 796 RUB,Косметический
backyard (467).jpg,backyard,yard,0.6045,0.267,1.0,0.1001,0,0.2636,0.186,2.3186,0.5583,0,0.0745,0,0.0,0.4481,83995.84,83 996 RUB,Без ремонта
backyard (468).jpg,backyard,driveway,0.551,0.2092,1.0,0.2587,0,0.0568,0.2146,2.3186,0.6204,0,0.0203,0,0.0,0.3743,85584.88,85 585 RUB,Без ремонта
backyard (469).jpg,backyard,yard,0.4852,0.347,0.419,0.0658,1,0.0766,0.1605,2.3186,0.2849,0,0.0082,1,5.3333,0.5629,99054.36,99 054 RUB,Косметический
backyard (47).jpeg,backyard,hunting_lodge/outdoor,0.5556,0.2989,0.5422,0.1414,0,0.0372,0.1899,2.3043,0.462,2,0.0537,0,0.0,0.535,100168.44,100 168 RUB,Косметический
backyard (47).jpg,backyard,playground,0.517,0.2676,1.0,0.2041,3,0.006,0.2147,2.3186,0.4824,1,0.0721,0,0.0,0.3666,104733.14,104 733 RUB,Косметический
backyard (470).jpg,backyard,shed,0.3694,0.2337,0.8729,0.123,0,0.0684,0.1802,2.3186,0.3674,0,0.0381,0,0.0,0.3681,93368.08,93 368 RUB,Косметический
backyard (471).jpg,backyard,patio,0.5289,0.2114,0.7569,0.1036,7,0.0037,0.1723,2.3186,0.6002,0,0.0169,6,31.9998,0.4641,126674.81,126 675 RUB,Косметический
backyard (472).jpg,backyard,hunting_lodge/outdoor,0.5792,0.2743,1.0,0.1849,1,0.1047,0.2263,2.3186,0.5263,2,0.0447,0,0.0,0.4052,100256.09,100 256 RUB,Косметический
backyard (473).jpg,backyard,yard,0.5578,0.2296,0.6349,0.1108,0,0.0282,0.1903,2.3186,0.5883,0,0.0294,0,0.0,0.5133,79969.8,79 970 RUB,Без ремонта
backyard (474).jpg,backyard,yard,0.5713,0.2154,0.8378,0.2002,0,0.285,0.2153,2.3186,0.6229,0,0.0118,0,0.0,0.4656,78523.4,78 523 RUB,Без ремонта
backyard (475).jpg,backyard,garage/outdoor,0.5091,0.2509,1.0,0.2306,0,0.1629,0.2064,2.3186,0.5071,0,0.0397,0,0.0,0.3738,93543.26,93 543 RUB,Косметический
backyard (476).jpg,backyard,yard,0.7235,0.3245,0.4513,0.0383,0,0.1547,0.1435,2.3186,0.5515,1,0.0298,0,0.0,0.6618,83324.89,83 325 RUB,Без ремонта
backyard (477).jpg,backyard,yard,0.5624,0.2523,0.8357,0.1054,4,0.0034,0.2115,2.3186,0.5514,0,0.0211,4,21.3332,0.4535,117795.28,117 795 RUB,Косметический
backyard (478).jpg,backyard,yard,0.5783,0.2172,1.0,0.2333,1,0.1854,0.2158,2.3186,0.6244,1,0.021,1,5.3333,0.4032,109830.27,109 830 RUB,Косметический
backyard (479).jpg,backyard,campus,0.6325,0.2448,0.7228,0.1109,0,0.0001,0.2047,2.3186,0.613,1,0.0218,0,0.0,0.514,85784.64,85 785 RUB,Без ремонта
backyard (48).jpeg,backyard,yard,0.3558,0.1957,1.0,0.3012,2,0.072,0.1784,2.32,0.4499,2,0.125,1,6.0241,0.2895,152521.75,152 522 RUB,Косметический
backyard (48).jpg,backyard,yard,0.6378,0.2814,1.0,0.1876,2,0.0912,0.1764,2.31,0.5589,1,0.0467,2,12.0845,0.4267,126660.62,126 661 RUB,Косметический
backyard (480).jpg,backyard,porch,0.5556,0.2499,1.0,0.1579,2,0.0291,0.2026,2.3186,0.5501,1,0.0446,2,10.6666,0.3936,119805.47,119 805 RUB,Косметический
backyard (481).jpg,backyard,lawn,0.5263,0.2509,1.0,0.1932,0,0.2604,0.2418,2.3186,0.5232,0,0.0633,0,0.0,0.3979,88606.08,88 606 RUB,Без ремонта
backyard (482).jpg,backyard,patio,0.5272,0.2397,1.0,0.1884,6,0.0298,0.2018,2.3186,0.5452,1,0.1127,2,10.6666,0.3762,133902.51,133 903 RUB,Косметический
backyard (483).jpg,backyard,garage/outdoor,0.6726,0.2595,0.7735,0.106,2,0.127,0.1712,2.3186,0.6142,0,0.0222,1,5.3333,0.5285,99632.78,99 633 RUB,Косметический
backyard (484).jpg,backyard,garage/outdoor,0.5862,0.2031,0.7916,0.1054,0,0.0118,0.2278,2.3186,0.6535,1,0.0287,0,0.0,0.4771,87456.7,87 457 RUB,Без ремонта
backyard (485).jpg,backyard,garage/outdoor,0.6527,0.2797,1.0,0.1074,0,0.013,0.1777,2.3186,0.5715,3,0.034,0,0.0,0.4409,105818.55,105 819 RUB,Косметический
backyard (486).jpg,backyard,yard,0.6058,0.2257,0.6956,0.1437,0,0.0207,0.2017,2.3186,0.6274,1,0.0154,0,0.0,0.507,81281.6,81 282 RUB,Без ремонта
backyard (487).jpg,backyard,yard,0.4291,0.2111,1.0,0.2053,0,0.1968,0.2127,2.3186,0.5081,1,0.0784,0,0.0,0.3503,104402.83,104 403 RUB,Косметический
backyard (488).jpg,backyard,patio,0.576,0.2395,1.0,0.2482,4,0.045,0.2205,2.3186,0.5842,0,0.1821,1,5.3333,0.3853,132769.86,132 770 RUB,Косметический
backyard (489).jpg,backyard,yard,0.5635,0.2803,0.9786,0.1192,1,0.0908,0.2067,2.3186,0.5025,0,0.0359,0,0.0,0.417,86636.58,86 637 RUB,Без ремонта
backyard (49).jpeg,backyard,manufactured_home,0.5057,0.1952,1.0,0.1504,16,0.1384,0.1919,2.3186,0.614,0,0.0611,16,85.3329,0.386,150507.09,150 507 RUB,Косметический
backyard (49).jpg,backyard,garage/outdoor,0.5087,0.2716,1.0,0.1398,0,0.1909,0.2038,2.3186,0.4661,4,0.0965,0,0.0,0.3946,124542.15,124 542 RUB,Косметический
backyard (490).jpg,backyard,patio,0.5095,0.2831,1.0,0.2176,6,0.0896,0.2214,2.3186,0.4443,2,0.0351,3,15.9999,0.3692,153598.28,153 598 RUB,Косметический
backyard (491).jpg,backyard,driveway,0.7472,0.3177,0.7326,0.0677,1,0.0149,0.1453,2.3186,0.5748,2,0.0139,1,5.3333,0.567,104206.2,104 206 RUB,Косметический
backyard (492).jpg,backyard,yard,0.5796,0.2982,1.0,0.1431,1,0.2297,0.2086,2.3186,0.4855,0,0.0454,0,0.0,0.4262,86775.68,86 776 RUB,Без ремонта
backyard (493).jpg,backyard,yard,0.6278,0.2165,0.6118,0.0939,0,0.0197,0.2026,2.3186,0.6552,0,0.0237,0,0.0,0.5508,81481.61,81 482 RUB,Без ремонта
backyard (494).jpg,backyard,swimming_pool/outdoor,0.6452,0.2065,1.0,0.1065,8,0.0797,0.2263,2.3186,0.6799,1,0.1095,6,31.9998,0.4448,142028.86,142 029 RUB,Косметический
backyard (495).jpg,backyard,hunting_lodge/outdoor,0.5562,0.1889,1.0,0.1565,0,0.2022,0.1959,2.3186,0.6604,4,0.0315,0,0.0,0.4114,115071.17,115 071 RUB,Косметический
backyard (496).jpg,backyard,patio,0.5162,0.2666,1.0,0.2066,3,0.1616,0.2269,2.3186,0.4837,0,0.063,2,10.6666,0.3813,128987.92,128 988 RUB,Косметический
backyard (497).jpg,backyard,yard,0.5398,0.295,1.0,0.1077,0,0.1046,0.2046,2.3186,0.4536,1,0.023,0,0.0,0.4049,93163.38,93 163 RUB,Косметический
backyard (498).jpg,backyard,athletic_field/outdoor,0.6586,0.3119,0.5746,0.0455,0,0.1969,0.1781,2.3186,0.5265,0,0.0116,0,0.0,0.6017,80983.5,80 984 RUB,Без ремонта
backyard (499).jpg,backyard,yard,0.5185,0.2537,1.0,0.2194,0,0.2387,0.2024,2.3186,0.5108,3,0.0317,0,0.0,0.3874,110770.33,110 770 RUB,Косметический
backyard (5).jpeg,backyard,yard,0.4717,0.1699,1.0,0.2765,0,0.4835,0.1988,2.3186,0.6398,0,0.0513,0,0.0,0.3817,89267.4,89 267 RUB,Без ремонта
backyard (5).jpg,backyard,yard,0.7364,0.2062,0.5087,0.103,0,0.4428,0.1739,2.3,0.72,1,0.0193,0,0.0,0.6656,70209.6,70 210 RUB,Без ремонта
backyard (50).jpeg,backyard,yard,0.4351,0.1972,1.0,0.312,0,0.5147,0.2071,2.3186,0.5467,3,0.0658,0,0.0,0.3655,114882.93,114 883 RUB,Косметический
backyard (50).jpg,backyard,yard,0.6833,0.2407,1.0,0.2019,0,0.1326,0.195,2.3333,0.6477,0,0.0181,0,0.0,0.4462,85517.71,85 518 RUB,Без ремонта
backyard (500).jpg,backyard,yard,0.5043,0.249,1.0,0.226,1,0.4795,0.1893,2.3186,0.5063,1,0.0868,0,0.0,0.4045,103653.56,103 654 RUB,Косметический
backyard (501).jpg,backyard,garage/outdoor,0.4876,0.2549,0.3173,0.0706,2,0.0002,0.1923,2.3186,0.4771,0,0.0273,1,5.3333,0.5857,100578.46,100 578 RUB,Косметический
backyard (502).jpg,backyard,yard,0.7874,0.2917,0.4183,0.0673,2,0.0236,0.1241,2.3186,0.6295,2,0.0079,2,10.6666,0.6784,115014.99,115 015 RUB,Косметический
backyard (503).jpg,backyard,swimming_pool/outdoor,0.6973,0.2532,0.6113,0.0717,2,0.0072,0.2052,2.3186,0.6369,0,0.0209,0,0.0,0.5819,79271.18,79 271 RUB,Без ремонта
backyard (504).jpg,backyard,yard,0.4151,0.2694,1.0,0.2472,1,0.3128,0.2179,2.3186,0.3509,0,0.0287,0,0.0,0.3479,100767.75,100 768 RUB,Косметический
backyard (505).jpg,backyard,yard,0.5087,0.2916,1.0,0.2064,4,0.0236,0.1998,2.3186,0.4267,1,0.0926,2,10.6666,0.3646,139136.82,139 137 RUB,Косметический
backyard (506).jpg,backyard,patio,0.6762,0.2675,0.6725,0.1073,5,0.0077,0.1748,2.3186,0.6044,2,0.0051,4,21.3332,0.5481,133436.55,133 437 RUB,Косметический
backyard (507).jpg,backyard,shed,0.6197,0.1818,0.6205,0.1228,0,0.0505,0.2003,2.3186,0.7067,1,0.0103,0,0.0,0.5422,74201.79,74 202 RUB,Без ремонта
backyard (508).jpg,backyard,barn,0.5608,0.2341,1.0,0.2178,0,0.0106,0.2187,2.3186,0.5826,2,0.0377,0,0.0,0.3818,106408.16,106 408 RUB,Косметический
backyard (509).jpg,backyard,yard,0.5502,0.2345,1.0,0.1888,0,0.1723,0.2052,2.3186,0.5738,2,0.0134,0,0.0,0.3995,95449.84,95 450 RUB,Косметический
backyard (51).jpeg,backyard,garage/outdoor,0.7063,0.222,1.0,0.2535,1,0.052,0.2435,2.33,0.6857,2,0.0671,0,0.0,0.437,106277.02,106 277 RUB,Косметический
backyard (51).jpg,backyard,yard,0.4568,0.2434,1.0,0.1729,0,0.0136,0.1984,2.3069,0.4671,0,0.0277,0,0.0,0.3495,90165.27,90 165 RUB,Косметический
backyard (510).jpg,backyard,yard,0.5967,0.2225,0.7219,0.1174,0,0.0069,0.1989,2.3186,0.6271,0,0.0177,0,0.0,0.4993,76339.94,76 340 RUB,Без ремонта
backyard (511).jpg,backyard,manufactured_home,0.5331,0.2626,1.0,0.1488,0,0.2824,0.2029,2.3186,0.5074,1,0.0368,0,0.0,0.4117,90829.99,90 830 RUB,Косметический
backyard (512).jpg,backyard,yard,0.6228,0.2029,0.4705,0.062,1,0.1992,0.2069,2.3186,0.6743,1,0.0387,1,5.3333,0.6155,101397.68,101 398 RUB,Косметический
backyard (513).jpg,backyard,yard,0.581,0.3032,0.6789,0.1261,0,0.0204,0.2121,2.3186,0.4781,0,0.016,0,0.0,0.5056,84228.24,84 228 RUB,Без ремонта
backyard (514).jpg,backyard,golf_course,0.7078,0.1617,0.3778,0.0783,0,0.0004,0.1905,2.3186,0.7715,0,0.0059,0,0.0,0.6542,62925.5,62 926 RUB,Без ремонта
backyard (515).jpg,backyard,yard,0.5945,0.267,0.8839,0.1244,1,0.0297,0.2046,2.3186,0.551,0,0.02,1,5.3333,0.4507,99332.27,99 332 RUB,Косметический
backyard (516).jpg,backyard,yard,0.6245,0.2649,0.6889,0.092,1,0.0292,0.1905,2.3186,0.5758,0,0.0095,0,0.0,0.5277,71906.97,71 907 RUB,Без ремонта
backyard (517).jpg,backyard,yard,0.4873,0.3129,1.0,0.1586,3,0.2412,0.1976,2.3186,0.3579,0,0.0226,2,10.6666,0.3873,121599.23,121 599 RUB,Косметический
backyard (518).jpg,backyard,yard,0.5019,0.2054,0.5984,0.1592,0,0.0409,0.1926,2.3186,0.5907,1,0.0263,0,0.0,0.4935,88076.33,88 076 RUB,Без ремонта
backyard (519).jpg,backyard,shed,0.7649,0.2266,0.4251,0.071,1,0.0197,0.1722,2.3186,0.7037,0,0.0371,0,0.0,0.6662,73661.29,73 661 RUB,Без ремонта
backyard (52).jpeg,backyard,garage/outdoor,0.6072,0.2368,1.0,0.1501,1,0.0259,0.2008,2.33,0.61,0,0.0613,0,0.0,0.4154,86455.86,86 456 RUB,Без ремонта
backyard (52).jpg,backyard,yard,0.466,0.2353,1.0,0.2009,0,0.0492,0.1783,2.31,0.4952,4,0.0168,0,0.0,0.3512,119785.18,119 785 RUB,Косметический
backyard (520).jpg,backyard,swimming_pool/outdoor,0.4702,0.216,0.3503,0.0535,1,0.1186,0.2023,2.3186,0.5407,0,0.0435,0,0.0,0.5841,84773.56,84 774 RUB,Без ремонта
backyard (521).jpg,backyard,lawn,0.6412,0.2417,0.8992,0.1202,1,0.3411,0.1869,2.3186,0.623,1,0.0438,0,0.0,0.4968,84569.88,84 570 RUB,Без ремонта
