filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score
bathroom (415).jpg,bathroom,bathroom,0.7538,0.2979,0.2981,0.0243,3,0.0,0.1343,2.3186,0.6048,1,0.0194,1,5.3333,0.7072
bathroom (416).jpg,bathroom,bathroom,0.6457,0.1991,0.49,0.0566,2,0.0426,0.1866,2.3186,0.6916,1,0.0078,0,0.0,0.6042
bathroom (417).jpg,bathroom,wet_bar,0.5385,0.2122,0.3763,0.0864,4,0.0001,0.1646,2.3186,0.6059,0,0.0061,0,0.0,0.5852
bathroom (418).jpg,bathroom,shower,0.7738,0.2601,0.4623,0.0321,1,0.0,0.1419,2.3186,0.6638,1,0.0145,0,0.0,0.6644
bathroom (419).jpg,bathroom,wet_bar,0.7692,0.3088,0.4574,0.0316,6,0.0005,0.1429,2.3186,0.5985,1,0.0181,0,0.0,0.6642
bathroom (42).jpeg,bathroom,bathroom,0.4201,0.2294,0.328,0.0624,2,0.0001,0.1693,2.3186,0.454,1,0.014,0,0.0,0.5572
bathroom (42).jpg,bathroom,bathroom,0.6989,0.2973,0.2342,0.0329,5,0.0014,0.142,2.3186,0.5746,1,0.0031,0,0.0,0.7029
bathroom (420).jpg,bathroom,bathroom,0.695,0.1917,1.0,0.0909,3,0.0012,0.1636,2.3186,0.7242,1,0.0241,0,0.0,0.4599
bathroom (421).jpg,bathroom,shower,0.4849,0.2499,0.4759,0.0545,1,0.0006,0.1936,2.3186,0.4847,3,0.023,0,0.0,0.5404
bathroom (422).jpg,bathroom,bow_window/indoor,0.4162,0.1859,1.0,0.0927,7,0.0,0.2027,2.3186,0.5533,0,0.0418,2,10.6666,0.348
bathroom (423).jpg,bathroom,childs_room,0.7964,0.2071,0.7817,0.0452,4,0.0027,0.1283,2.3186,0.74,1,0.0278,2,10.6666,0.5753
bathroom (424).jpg,bathroom,bathroom,0.5835,0.2446,0.5245,0.0605,3,0.0,0.1911,2.3186,0.5809,1,0.0181,0,0.0,0.5639
bathroom (425).jpg,bathroom,bathroom,0.5851,0.2504,0.9755,0.0635,3,0.0011,0.1766,2.3186,0.572,0,0.0379,0,0.0,0.4288
bathroom (426).jpg,bathroom,alcove,0.7431,0.2475,0.1788,0.0329,2,0.0,0.1394,2.3186,0.6669,0,0.0018,0,0.0,0.737
bathroom (427).jpg,bathroom,bathroom,0.6704,0.3187,0.559,0.0582,2,0.0,0.1414,2.3186,0.5246,1,0.0405,1,5.3333,0.5888
bathroom (428).jpg,bathroom,bathroom,0.4198,0.1615,0.3429,0.0381,6,0.0,0.181,2.3186,0.6152,0,0.01,0,0.0,0.5574
bathroom (429).jpg,bathroom,bathroom,0.3569,0.1458,0.0622,0.0209,5,0.0,0.1481,2.3186,0.5914,0,0.0251,0,0.0,0.6199
bathroom (43).jpeg,bathroom,bathroom,0.5759,0.2938,1.0,0.1108,3,0.0,0.2135,2.32,0.4898,2,0.0869,0,0.0,0.4082
bathroom (43).jpg,bathroom,bathroom,0.6479,0.394,0.3633,0.0339,3,0.0,0.1371,2.3186,0.3919,2,0.0255,1,5.3333,0.6434
bathroom (430).jpg,bathroom,bathroom,0.62,0.1855,0.6585,0.0931,4,0.0,0.1887,2.3186,0.7008,2,0.0045,0,0.0,0.5318
bathroom (431).jpg,bathroom,bathroom,0.4355,0.1824,0.6151,0.0727,4,0.0005,0.1737,2.3186,0.5812,1,0.0306,1,5.3333,0.4752
bathroom (432).jpg,bathroom,bathroom,0.5228,0.124,0.0976,0.0233,3,0.0,0.1535,2.3186,0.7628,0,0.0123,1,5.3333,0.6752
bathroom (433).jpg,bathroom,bathroom,0.5295,0.2031,0.4352,0.0427,2,0.0,0.1888,2.3186,0.6165,2,0.0211,1,5.3333,0.5727
bathroom (434).jpg,bathroom,bathroom,0.5617,0.2465,0.6233,0.0778,3,0.0025,0.2137,2.3186,0.5611,0,0.0167,1,5.3333,0.5224
bathroom (435).jpg,bathroom,bow_window/indoor,0.5467,0.2414,0.1927,0.0366,3,0.0,0.1587,2.3186,0.5585,1,0.0165,0,0.0,0.6536
bathroom (436).jpg,bathroom,shower,0.7408,0.2464,0.1124,0.0176,0,0.0,0.1241,2.3186,0.6674,1,0.0033,0,0.0,0.7591
bathroom (437).jpg,bathroom,bathroom,0.4046,0.1467,0.4067,0.0741,5,0.0011,0.1961,2.3186,0.6373,0,0.0298,0,0.0,0.5251
bathroom (438).jpg,bathroom,shower,0.442,0.177,0.1604,0.0377,1,0.0,0.1508,2.3186,0.5995,1,0.0057,0,0.0,0.6212
bathroom (439).jpg,bathroom,shower,0.7656,0.103,0.1018,0.0193,4,0.0,0.1226,2.3186,0.8655,2,0.0,0,0.0,0.7718
bathroom (44).jpeg,bathroom,shower,0.5414,0.1598,0.8201,0.0613,2,0.0059,0.1549,2.33,0.7049,1,0.0089,1,6.006,0.4589
bathroom (44).jpg,bathroom,bathroom,0.611,0.2366,0.6941,0.096,4,0.0,0.1924,2.3186,0.6127,1,0.0122,0,0.0,0.517
bathroom (440).jpg,bathroom,bathroom,0.6627,0.3612,0.3695,0.0408,10,0.0004,0.1386,2.3186,0.4549,2,0.0168,2,10.6666,0.6461
bathroom (441).jpg,bathroom,shower,0.5449,0.219,0.6848,0.0669,2,0.0,0.1696,2.3186,0.5981,0,0.0287,1,5.3333,0.4991
bathroom (442).jpg,bathroom,bathroom,0.7885,0.2726,0.8117,0.0862,2,0.0,0.1427,2.3186,0.6543,4,0.025,0,0.0,0.5546
bathroom (443).jpg,bathroom,bathroom,0.3628,0.2504,0.2378,0.0305,3,0.0015,0.1583,2.3186,0.31,2,0.0149,0,0.0,0.5678
bathroom (444).jpg,bathroom,utility_room,0.6836,0.1934,0.7906,0.089,3,0.0,0.1902,2.3186,0.7171,2,0.0189,0,0.0,0.5185
bathroom (445).jpg,bathroom,bathroom,0.3354,0.2843,0.7562,0.0459,4,0.0,0.1791,2.3186,0.1525,1,0.0303,0,0.0,0.3981
bathroom (446).jpg,bathroom,bathroom,0.4831,0.1721,0.3126,0.0469,5,0.0,0.1709,2.3186,0.6437,0,0.0374,0,0.0,0.5901
bathroom (447).jpg,bathroom,utility_room,0.4394,0.1719,0.7341,0.0828,3,0.0386,0.2138,2.3186,0.6088,1,0.0256,0,0.0,0.4429
bathroom (448).jpg,bathroom,shower,0.7883,0.2534,0.1157,0.0167,2,0.0,0.0918,2.3186,0.6785,0,0.0033,0,0.0,0.7773
bathroom (449).jpg,bathroom,locker_room,0.6509,0.1922,0.6672,0.0868,6,0.0086,0.1851,2.3186,0.7046,1,0.018,0,0.0,0.5437
bathroom (45).jpeg,bathroom,utility_room,0.5,0.2143,0.4736,0.0933,8,0.0,0.2085,2.33,0.5715,1,0.0711,2,12.0119,0.5393
bathroom (45).jpg,bathroom,bathroom,0.7548,0.262,0.5495,0.0545,3,0.0,0.1221,2.3186,0.6529,0,0.0117,0,0.0,0.6262
bathroom (450).jpg,bathroom,wet_bar,0.7392,0.2903,0.756,0.0625,5,0.0001,0.1299,2.3186,0.6073,0,0.024,1,5.3333,0.5564
bathroom (451).jpg,bathroom,bathroom,0.7007,0.1971,0.8455,0.0625,4,0.0,0.1775,2.3186,0.7187,2,0.0201,0,0.0,0.5141
bathroom (452).jpg,bathroom,bathroom,0.4954,0.2302,0.4693,0.0496,4,0.0,0.1757,2.3186,0.5353,0,0.0553,0,0.0,0.5475
bathroom (453).jpg,bathroom,bathroom,0.7398,0.3461,0.2044,0.0174,1,0.0,0.1191,2.3186,0.5321,1,0.0173,0,0.0,0.7311
bathroom (454).jpg,bathroom,bathroom,0.846,0.1709,0.138,0.0275,2,0.0,0.1083,2.3186,0.798,0,0.0007,0,0.0,0.7915
bathroom (455).jpg,bathroom,bathroom,0.6506,0.2335,0.7968,0.0672,2,0.0,0.1673,2.3186,0.6412,2,0.0248,0,0.0,0.5078
bathroom (456).jpg,bathroom,bathroom,0.5045,0.1247,0.0984,0.0262,5,0.0004,0.1447,2.3186,0.7529,0,0.0165,0,0.0,0.6671
bathroom (457).jpg,bathroom,wet_bar,0.6423,0.2724,0.1163,0.019,1,0.0,0.1923,2.3186,0.5759,1,0.0034,0,0.0,0.7182
bathroom (459).jpg,bathroom,bathroom,0.4282,0.2377,0.6219,0.0999,2,0.0,0.1918,2.3186,0.445,2,0.0569,0,0.0,0.4647
bathroom (46).jpeg,bathroom,bathroom,0.3954,0.182,0.7987,0.1019,5,0.0167,0.1778,2.32,0.5398,0,0.0446,2,12.0481,0.3998
bathroom (46).jpg,bathroom,wet_bar,0.7544,0.2769,0.2007,0.0332,6,0.0,0.1499,2.3186,0.633,2,0.0173,0,0.0,0.7349
bathroom (460).jpg,bathroom,bathroom,0.7005,0.1593,0.5164,0.0513,3,0.0,0.164,2.3186,0.7725,1,0.0088,0,0.0,0.615
bathroom (461).jpg,bathroom,bathroom,0.7632,0.2005,0.3502,0.0541,3,0.0042,0.1839,2.3186,0.7373,1,0.0148,1,5.3333,0.6898
bathroom (462).jpg,bathroom,bathroom,0.7883,0.2644,0.4551,0.0276,0,0.0,0.1039,2.3186,0.6646,1,0.0046,0,0.0,0.6733
bathroom (463).jpg,bathroom,bathroom,0.8313,0.2328,0.3959,0.0495,1,0.0,0.1232,2.3186,0.72,3,0.0155,0,0.0,0.7039
bathroom (464).jpg,bathroom,wet_bar,0.7646,0.3028,0.2585,0.028,5,0.0003,0.1206,2.3186,0.604,0,0.0066,1,5.3333,0.7227
bathroom (465).jpg,bathroom,bathroom,0.6444,0.1658,0.3597,0.0435,3,0.0,0.1471,2.3186,0.7427,0,0.0123,0,0.0,0.6411
bathroom (466).jpg,bathroom,shower,0.7796,0.2158,0.174,0.0321,3,0.0,0.138,2.3186,0.7232,1,0.0008,0,0.0,0.7532
bathroom (467).jpg,bathroom,shower,0.6865,0.1515,0.412,0.0474,1,0.0,0.1556,2.3186,0.7793,0,0.0028,0,0.0,0.6415
bathroom (468).jpg,bathroom,bathroom,0.7065,0.2936,0.2701,0.0293,1,0.0,0.131,2.3186,0.5844,1,0.0035,0,0.0,0.6957
bathroom (469).jpg,bathroom,bathroom,0.7065,0.2935,0.3437,0.0438,3,0.0,0.1348,2.3186,0.5845,1,0.0042,0,0.0,0.6707
bathroom (47).jpeg,bathroom,bathroom,0.5142,0.2136,0.678,0.0767,10,0.0004,0.1986,2.3333,0.5845,3,0.0168,2,10.6666,0.487
bathroom (47).jpg,bathroom,utility_room,0.6994,0.3394,0.2239,0.0346,1,0.0,0.1368,2.3186,0.5147,1,0.0046,0,0.0,0.7057
bathroom (470).jpg,bathroom,bathroom,0.585,0.2636,1.0,0.0836,1,0.0222,0.1887,2.3186,0.5494,2,0.0383,1,5.3333,0.4195
bathroom (471).jpg,bathroom,bathroom,0.6598,0.1843,0.5659,0.0679,2,0.0001,0.2052,2.3186,0.7207,2,0.0085,0,0.0,0.5806
bathroom (472).jpg,bathroom,bathroom,0.6273,0.2912,0.5333,0.0433,1,0.0,0.1689,2.3186,0.5359,1,0.0517,0,0.0,0.5823
bathroom (473).jpg,bathroom,bathroom,0.4509,0.2324,0.2714,0.0482,4,0.0,0.2101,2.3186,0.4846,1,0.0634,1,5.3333,0.5893
bathroom (474).jpg,bathroom,bathroom,0.4471,0.1995,0.4605,0.061,1,0.0001,0.1765,2.3186,0.5537,2,0.033,0,0.0,0.5285
bathroom (475).jpg,bathroom,bathroom,0.3709,0.233,0.1993,0.0513,1,0.0,0.1814,2.3186,0.3718,0,0.076,0,0.0,0.5783
bathroom (476).jpg,bathroom,bathroom,0.4712,0.2558,0.2279,0.0479,0,0.0,0.1795,2.3186,0.4571,4,0.0333,0,0.0,0.6106
bathroom (477).jpg,bathroom,utility_room,0.4765,0.1688,0.1564,0.0385,2,0.0015,0.1994,2.3186,0.6457,2,0.0232,0,0.0,0.6362
bathroom (478).jpg,bathroom,bathroom,0.5582,0.2713,0.8528,0.0747,5,0.003,0.1912,2.3186,0.514,2,0.0141,0,0.0,0.4528
bathroom (479).jpg,bathroom,wet_bar,0.6857,0.3192,0.2638,0.0244,1,0.0,0.1312,2.3186,0.5344,2,0.0061,0,0.0,0.6902
bathroom (48).jpeg,bathroom,bathroom,0.5429,0.2368,0.5128,0.0497,8,0.0,0.1777,2.3103,0.5638,1,0.034,1,5.2083,0.5534
bathroom (48).jpg,bathroom,bathroom,0.6916,0.1921,0.2815,0.0276,2,0.0,0.164,2.3186,0.7223,1,0.0077,0,0.0,0.6867
bathroom (480).jpg,bathroom,closet,0.6032,0.2453,0.4321,0.0349,2,0.0,0.1919,2.3186,0.5933,1,0.0171,0,0.0,0.6047
bathroom (481).jpg,bathroom,wet_bar,0.5266,0.2453,0.5416,0.0486,2,0.0,0.2047,2.3186,0.5343,0,0.0191,1,5.3333,0.5384
bathroom (482).jpg,bathroom,bathroom,0.6905,0.1575,0.1915,0.0223,3,0.0,0.177,2.3186,0.7719,1,0.0019,0,0.0,0.7143
bathroom (483).jpg,bathroom,bathroom,0.6376,0.2184,0.513,0.0734,4,0.0,0.1784,2.3186,0.6576,1,0.0133,0,0.0,0.5865
bathroom (484).jpg,bathroom,bathroom,0.7775,0.2847,0.1195,0.0177,5,0.0,0.1073,2.3186,0.6338,1,0.0057,0,0.0,0.7716
bathroom (485).jpg,bathroom,shower,0.7793,0.2618,0.2126,0.0274,1,0.0,0.1243,2.3186,0.664,0,0.0023,0,0.0,0.7425
bathroom (486).jpg,bathroom,bathroom,0.4687,0.1942,0.2296,0.0443,10,0.0,0.1728,2.3186,0.5857,0,0.0227,1,5.3333,0.6097
bathroom (487).jpg,bathroom,bathroom,0.6413,0.1709,0.3105,0.0316,2,0.0,0.1386,2.3186,0.7336,1,0.0056,0,0.0,0.657
bathroom (488).jpg,bathroom,shower,0.7739,0.2281,0.1334,0.0273,1,0.0,0.1134,2.3186,0.7053,0,0.0054,0,0.0,0.7641
bathroom (489).jpg,bathroom,bathroom,0.6849,0.3026,0.2124,0.0273,4,0.0,0.1411,2.3186,0.5582,0,0.0065,0,0.0,0.7048
bathroom (49).jpeg,bathroom,shower,0.7442,0.1127,0.9393,0.0553,2,0.0,0.1407,2.32,0.8485,5,0.006,0,0.0,0.5048
bathroom (49).jpg,bathroom,bathroom,0.6484,0.18,0.4858,0.0488,3,0.0,0.1755,2.3186,0.7225,0,0.0083,0,0.0,0.6039
bathroom (490).jpg,bathroom,bathroom,0.6254,0.2354,0.5401,0.0538,4,0.001,0.1729,2.3186,0.6235,0,0.0226,0,0.0,0.5775
bathroom (491).jpg,bathroom,bathroom,0.5386,0.151,0.2439,0.05,2,0.3119,0.1967,2.3186,0.7196,1,0.047,0,0.0,0.6635
bathroom (492).jpg,bathroom,shower,0.6687,0.1417,0.1962,0.0304,1,0.0,0.1621,2.3186,0.788,1,0.0015,0,0.0,0.7025
bathroom (493).jpg,bathroom,bathroom,0.791,0.2736,0.1703,0.0226,4,0.0003,0.1089,2.3186,0.6541,1,0.005,0,0.0,0.7608
bathroom (494).jpg,bathroom,bathroom,0.7155,0.1684,0.339,0.0555,1,0.0108,0.163,2.3186,0.7647,0,0.0147,0,0.0,0.6745
bathroom (495).jpg,bathroom,utility_room,0.477,0.1793,0.2478,0.0442,3,0.0,0.1689,2.3186,0.6241,1,0.0231,0,0.0,0.6076
bathroom (496).jpg,bathroom,shower,0.6997,0.1671,0.3867,0.0474,3,0.0,0.1551,2.3186,0.7612,1,0.0023,1,5.3333,0.6544
bathroom (497).jpg,bathroom,bathroom,0.5603,0.2347,0.3327,0.0556,5,0.0,0.1946,2.3186,0.5811,3,0.0687,1,5.3333,0.6132
bathroom (498).jpg,bathroom,bathroom,0.5302,0.1154,0.0906,0.0178,4,0.0,0.1353,2.3186,0.7824,0,0.0038,0,0.0,0.6813
bathroom (499).jpg,bathroom,shower,0.7404,0.0874,0.1086,0.033,3,0.0,0.1312,2.3186,0.882,3,0.0007,0,0.0,0.757
bathroom (5).jpeg,bathroom,bathroom,0.6316,0.2374,0.917,0.0668,4,0.0,0.1966,2.3186,0.6241,2,0.0642,0,0.0,0.4642
bathroom (5).jpg,bathroom,kitchen,0.7567,0.263,0.5661,0.0622,3,0.0012,0.1503,2.3186,0.6525,2,0.0417,1,5.3333,0.6205
bathroom (50).jpeg,bathroom,wet_bar,0.5479,0.232,1.0,0.1154,4,0.0001,0.1896,2.3125,0.5765,1,0.0428,0,0.0,0.3961
bathroom (50).jpg,bathroom,bathroom,0.6461,0.2066,0.3687,0.0294,3,0.0,0.1696,2.3186,0.6803,1,0.0082,0,0.0,0.6419
bathroom (500).jpg,bathroom,bathroom,0.6555,0.215,0.3,0.0421,2,0.0,0.1648,2.3186,0.672,0,0.0084,0,0.0,0.6638
bathroom (501).jpg,bathroom,bathroom,0.6258,0.1628,0.1903,0.0314,2,0.0,0.1231,2.3186,0.7398,1,0.0026,0,0.0,0.687
bathroom (502).jpg,bathroom,bathroom,0.7687,0.2451,0.2775,0.0393,2,0.0,0.118,2.3186,0.6811,1,0.0009,0,0.0,0.7164
bathroom (503).jpg,bathroom,bathroom,0.7375,0.155,0.1381,0.0508,5,0.0,0.1627,2.3186,0.7898,1,0.0005,0,0.0,0.7434
bathroom (504).jpg,bathroom,bathroom,0.7539,0.2493,0.1448,0.0218,3,0.0,0.1209,2.3186,0.6693,1,0.0032,0,0.0,0.7538
bathroom (505).jpg,bathroom,bathroom,0.5851,0.2302,0.5745,0.0553,6,0.0002,0.2036,2.3186,0.6066,0,0.0785,1,5.3333,0.5506
bathroom (506).jpg,bathroom,utility_room,0.6322,0.2125,0.5167,0.0777,1,0.0001,0.1776,2.3186,0.6639,3,0.0023,0,0.0,0.5823
bathroom (507).jpg,bathroom,shower,0.7373,0.2625,0.2839,0.0419,1,0.0005,0.1371,2.3186,0.644,0,0.0233,0,0.0,0.7014
bathroom (508).jpg,bathroom,bathroom,0.5936,0.2238,0.3044,0.045,5,0.0,0.168,2.3186,0.623,0,0.0141,1,5.3333,0.6371
bathroom (509).jpg,bathroom,bathroom,0.8796,0.1837,0.0681,0.0119,5,0.0,0.0856,2.3186,0.7911,1,0.0006,0,0.0,0.829
bathroom (51).jpeg,bathroom,bathroom,0.4443,0.1842,1.0,0.0825,3,0.0046,0.1655,2.3186,0.5855,0,0.0369,0,0.0,0.3617
bathroom (51).jpg,bathroom,bathroom,0.6128,0.264,0.763,0.0697,5,0.0,0.2064,2.3186,0.5693,1,0.0247,0,0.0,0.5023
bathroom (510).jpg,bathroom,bathroom,0.4382,0.2342,0.3117,0.0513,2,0.0,0.1945,2.3186,0.4656,2,0.0223,0,0.0,0.5715
bathroom (511).jpg,bathroom,bathroom,0.7393,0.2989,0.4276,0.0428,4,0.0001,0.1638,2.3186,0.5957,2,0.0434,0,0.0,0.6589
bathroom (512).jpg,bathroom,alcove,0.7588,0.261,0.3091,0.0225,0,0.0,0.1253,2.3186,0.6561,0,0.0103,0,0.0,0.7063
bathroom (513).jpg,bathroom,shower,0.7561,0.3132,0.4379,0.0281,2,0.0,0.124,2.3186,0.5858,1,0.0284,0,0.0,0.6655
bathroom (514).jpg,bathroom,bathroom,0.7435,0.2501,0.4127,0.0454,5,0.0,0.1861,2.3186,0.6637,1,0.0158,0,0.0,0.6645
bathroom (515).jpg,bathroom,bathroom,0.601,0.1946,0.1432,0.0354,0,0.0,0.159,2.3186,0.6761,1,0.0315,0,0.0,0.6904
bathroom (516).jpg,bathroom,entrance_hall,0.7162,0.2837,0.2644,0.0288,0,0.0,0.1355,2.3186,0.604,0,0.0177,0,0.0,0.7014
bathroom (517).jpg,bathroom,bathroom,0.7788,0.2403,0.4371,0.0359,6,0.0004,0.1389,2.3186,0.6914,3,0.0482,2,10.6666,0.6733
bathroom (518).jpg,bathroom,wet_bar,0.6154,0.2121,0.5845,0.0608,1,0.0,0.179,2.3186,0.6553,1,0.0187,0,0.0,0.5586
bathroom (519).jpg,bathroom,bathroom,0.7962,0.218,0.1543,0.029,3,0.0,0.1372,2.3186,0.7262,1,0.0038,0,0.0,0.7664
bathroom (52).jpeg,bathroom,bathroom,0.6101,0.1842,1.0,0.1157,10,0.0003,0.1936,2.33,0.6981,3,0.0506,4,24.0239,0.4209
bathroom (52).jpg,bathroom,bathroom,0.6754,0.189,0.409,0.057,3,0.0,0.168,2.3186,0.7201,2,0.0055,0,0.0,0.6361
bathroom (520).jpg,bathroom,bathroom,0.7263,0.3077,0.2864,0.0275,3,0.0,0.1406,2.3186,0.5763,1,0.0115,0,0.0,0.6991
bathroom (521).jpg,bathroom,bathroom,0.7573,0.2696,0.2989,0.0343,6,0.0,0.1366,2.3186,0.6439,0,0.0108,0,0.0,0.7064
bathroom (522).jpg,bathroom,shower,0.6771,0.2087,0.5075,0.0657,1,0.0,0.1727,2.3186,0.6918,0,0.0076,0,0.0,0.6054
bathroom (523).jpg,bathroom,bathroom,0.5981,0.1354,0.1062,0.0365,6,0.0,0.1696,2.3186,0.7736,3,0.0013,0,0.0,0.7001
bathroom (524).jpg,bathroom,bathroom,0.8056,0.2597,0.1977,0.0233,4,0.0,0.1105,2.3186,0.6777,1,0.0021,0,0.0,0.7583
bathroom (525).jpg,bathroom,bathroom,0.8087,0.2405,0.187,0.0303,1,0.003,0.1029,2.3186,0.7026,2,0.0067,0,0.0,0.7616
bathroom (526).jpg,bathroom,bathroom,0.5395,0.3366,0.4882,0.0412,6,0.0736,0.1762,2.3186,0.3761,0,0.0062,0,0.0,0.5685
bathroom (527).jpg,bathroom,bathroom,0.6918,0.3037,0.2704,0.0294,4,0.0,0.1551,2.3186,0.561,0,0.0073,0,0.0,0.6897
bathroom (528).jpg,bathroom,shower,0.6153,0.2627,0.6233,0.055,1,0.0,0.1986,2.3186,0.573,3,0.0171,0,0.0,0.5481
bathroom (529).jpg,bathroom,bathroom,0.707,0.3062,0.4109,0.0776,3,0.0009,0.1658,2.3186,0.5669,1,0.0094,0,0.0,0.6441
bathroom (53).jpeg,bathroom,shower,0.5149,0.1615,1.0,0.1721,1,0.0049,0.1793,2.3186,0.6864,0,0.1106,0,0.0,0.372
bathroom (53).jpg,bathroom,bathroom,0.7478,0.2366,0.152,0.0329,3,0.0008,0.1253,2.3186,0.6836,0,0.0009,0,0.0,0.747
bathroom (530).jpg,bathroom,bathroom,0.4545,0.1936,0.1928,0.0336,1,0.0008,0.1898,2.3186,0.574,1,0.0269,0,0.0,0.6173
bathroom (531).jpg,bathroom,bathroom,0.7604,0.2281,0.503,0.0693,4,0.0,0.1874,2.3186,0.7001,1,0.0105,1,5.3333,0.6394
bathroom (532).jpg,bathroom,bathroom,0.6133,0.207,0.7399,0.056,1,0.0003,0.1874,2.3186,0.6624,1,0.0439,0,0.0,0.5121
bathroom (533).jpg,bathroom,bathroom,0.6408,0.2658,0.8773,0.1003,3,0.0001,0.2012,2.3186,0.5852,5,0.0263,0,0.0,0.4731
bathroom (534).jpg,bathroom,bathroom,0.6581,0.215,0.337,0.0635,11,0.0006,0.1666,2.3186,0.6733,1,0.0029,0,0.0,0.6495
bathroom (535).jpg,bathroom,bathroom,0.659,0.2032,0.5492,0.0728,3,0.0568,0.2135,2.3186,0.6916,3,0.0103,0,0.0,0.59
bathroom (536).jpg,bathroom,bathroom,0.6168,0.251,0.7089,0.088,2,0.0,0.1905,2.3186,0.593,1,0.017,0,0.0,0.5164
bathroom (537).jpg,bathroom,utility_room,0.4213,0.1949,0.4269,0.0647,4,0.0007,0.2052,2.3186,0.5375,1,0.0641,0,0.0,0.5276
bathroom (538).jpg,bathroom,shower,0.5337,0.1754,0.3494,0.0613,3,0.0003,0.1539,2.3186,0.6713,2,0.0191,0,0.0,0.5964
bathroom (539).jpg,bathroom,bathroom,0.5624,0.2148,0.635,0.0683,5,0.0056,0.1626,2.3186,0.618,0,0.0128,1,5.3333,0.5213
bathroom (54).jpeg,bathroom,bathroom,0.3419,0.1383,0.8027,0.0599,1,0.0,0.1755,2.32,0.5956,0,0.0452,0,0.0,0.384
bathroom (54).jpg,bathroom,bathroom,0.7404,0.2788,0.4916,0.0724,1,0.0001,0.1681,2.3186,0.6234,3,0.0238,0,0.0,0.6342
bathroom (540).jpg,bathroom,bathroom,0.3141,0.205,0.2658,0.041,3,0.0,0.1791,2.3186,0.3474,0,0.0387,0,0.0,0.5377
bathroom (541).jpg,bathroom,bathroom,0.6887,0.3083,0.2398,0.0349,2,0.0,0.1406,2.3186,0.5524,0,0.0098,0,0.0,0.6966
bathroom (542).jpg,bathroom,wet_bar,0.7344,0.2975,0.7185,0.0579,4,0.0,0.1325,2.3186,0.5949,2,0.028,0,0.0,0.5666
bathroom (543).jpg,bathroom,bathroom,0.6394,0.1774,0.9522,0.0894,1,0.0032,0.204,2.3186,0.7226,1,0.0162,0,0.0,0.4525
bathroom (544).jpg,bathroom,closet,0.7391,0.2828,0.4956,0.0336,4,0.0,0.1675,2.3186,0.6174,1,0.0131,0,0.0,0.6402
bathroom (545).jpg,bathroom,bathroom,0.7092,0.3176,0.3368,0.0323,0,0.0,0.1369,2.3186,0.5522,0,0.0134,0,0.0,0.6762
bathroom (546).jpg,bathroom,bathroom,0.3429,0.1622,0.3202,0.0459,11,0.006,0.1655,2.3186,0.5268,0,0.0616,1,5.3333,0.5325
bathroom (547).jpg,bathroom,bathroom,0.6501,0.2173,1.0,0.1375,4,0.0,0.2073,2.3186,0.6658,0,0.059,0,0.0,0.4325
bathroom (548).jpg,bathroom,bathroom,0.479,0.2916,1.0,0.0791,6,0.0,0.1683,2.3186,0.3913,0,0.0479,0,0.0,0.3758
bathroom (549).jpg,bathroom,bathroom,0.5477,0.227,0.4519,0.0541,3,0.0,0.1802,2.3186,0.5856,0,0.021,0,0.0,0.5727
bathroom (55).jpeg,bathroom,bathroom,0.5808,0.1825,0.5791,0.0383,2,0.0,0.1709,2.33,0.6858,1,0.0132,1,6.006,0.5509
bathroom (55).jpg,bathroom,shower,0.4632,0.1092,0.0817,0.022,1,0.0,0.1493,2.3333,0.7643,0,0.0049,0,0.0,0.6563
bathroom (550).jpg,bathroom,bathroom,0.6586,0.2343,0.8204,0.0787,3,0.0,0.173,2.3186,0.6442,3,0.0395,0,0.0,0.5015
bathroom (551).jpg,bathroom,bathroom,0.7775,0.1541,0.637,0.058,4,0.0,0.1625,2.3186,0.8018,2,0.0153,0,0.0,0.6083
bathroom (552).jpg,bathroom,bathroom,0.56,0.1981,0.9853,0.1073,3,0.0001,0.2004,2.3186,0.6462,0,0.0095,0,0.0,0.407
bathroom (553).jpg,bathroom,bathroom,0.7747,0.2226,0.2341,0.0282,1,0.0,0.1387,2.3186,0.7127,1,0.003,0,0.0,0.734
bathroom (554).jpg,bathroom,bathroom,0.3867,0.2408,0.3217,0.0339,1,0.0045,0.192,2.3186,0.3774,0,0.0343,0,0.0,0.5518
bathroom (555).jpg,bathroom,shower,0.7709,0.2318,0.398,0.0388,2,0.0,0.17,2.3186,0.6993,1,0.019,0,0.0,0.6812
bathroom (556).jpg,bathroom,wet_bar,0.7223,0.3017,0.5784,0.0416,8,0.0016,0.1366,2.3186,0.5823,0,0.0665,0,0.0,0.6073
bathroom (557).jpg,bathroom,bathroom,0.7993,0.2492,0.6799,0.0511,2,0.0069,0.1121,2.3186,0.6883,1,0.0182,0,0.0,0.6062
bathroom (558).jpg,bathroom,bathroom,0.681,0.1394,0.2225,0.0325,3,0.0,0.1612,2.3186,0.7953,4,0.0024,0,0.0,0.6991
bathroom (559).jpg,bathroom,utility_room,0.5021,0.1556,0.1669,0.0399,3,0.0,0.1701,2.3186,0.6901,1,0.0151,0,0.0,0.6428
bathroom (56).jpeg,bathroom,shower,0.315,0.1792,0.3402,0.0821,4,0.0,0.1553,2.3186,0.4313,0,0.0184,0,0.0,0.5075
